20-01-2019 11:22:44;20
20-01-2019 11:50:54;8
20-01-2019 11:57:06;2
20-01-2019 11:58:28;3
20-01-2019 12:03:36;2
20-01-2019 12:03:43;0
20-01-2019 12:05:06;2
20-01-2019 12:07:57;1
20-01-2019 12:08:33;0
20-01-2019 12:09:04;8
20-01-2019 12:11:34;2
20-01-2019 12:15:10;4
20-01-2019 12:18:01;13
